,image_path,label
3325,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-50.jpg,0
3326,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-51.jpg,0
3327,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-52.jpg,0
3328,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-53.jpg,0
3329,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-54.jpg,0
3330,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-55.jpg,0
3331,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-56.jpg,0
3332,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-57.jpg,0
3333,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-58.jpg,0
3334,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-59.jpg,0
3335,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-6.jpg,0
3336,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-60.jpg,0
3337,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-61.jpg,0
3338,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-62.jpg,0
3339,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-63.jpg,0
3340,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-64.jpg,0
3341,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-65.jpg,0
3342,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-66.jpg,0
3343,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-67.jpg,0
3344,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-68.jpg,0
3345,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-69.jpg,0
3346,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-7.jpg,0
3347,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-70.jpg,0
3348,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-71.jpg,0
3349,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-72.jpg,0
3350,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-73.jpg,0
3351,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-74.jpg,0
3352,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-75.jpg,0
3353,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-76.jpg,0
3354,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-77.jpg,0
3355,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-78.jpg,0
3356,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-79.jpg,0
3357,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-8.jpg,0
3358,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-80.jpg,0
3359,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_47-9.jpg,0
3360,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-1.jpg,0
3361,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-10.jpg,0
3362,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-11.jpg,0
3363,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-12.jpg,0
3364,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-13.jpg,0
3365,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-14.jpg,0
3366,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-15.jpg,0
3367,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-16.jpg,0
3368,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-17.jpg,0
3369,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-18.jpg,0
3370,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-19.jpg,0
3371,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-2.jpg,0
3372,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-20.jpg,0
3373,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-21.jpg,0
3374,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-22.jpg,0
3375,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-23.jpg,0
3376,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-24.jpg,0
3377,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-25.jpg,0
3378,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-26.jpg,0
3379,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-27.jpg,0
3380,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-28.jpg,0
3381,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-29.jpg,0
3382,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-3.jpg,0
3383,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-30.jpg,0
3384,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-31.jpg,0
3385,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-32.jpg,0
3386,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-33.jpg,0
3387,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-34.jpg,0
3388,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-35.jpg,0
3389,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-36.jpg,0
3390,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-37.jpg,0
3391,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-38.jpg,0
3392,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-39.jpg,0
3393,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-4.jpg,0
3394,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-40.jpg,0
3395,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-41.jpg,0
3396,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-42.jpg,0
3397,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-43.jpg,0
3398,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-44.jpg,0
3399,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-45.jpg,0
3400,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-46.jpg,0
3401,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-47.jpg,0
3402,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-48.jpg,0
3403,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-49.jpg,0
3404,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-5.jpg,0
3405,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-50.jpg,0
3406,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-51.jpg,0
3407,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-52.jpg,0
3408,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-53.jpg,0
3409,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-54.jpg,0
3410,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-55.jpg,0
3411,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-56.jpg,0
3412,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-57.jpg,0
3413,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-58.jpg,0
3414,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-59.jpg,0
3415,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-6.jpg,0
3416,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-60.jpg,0
3417,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-61.jpg,0
3418,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-62.jpg,0
3419,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-63.jpg,0
3420,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-64.jpg,0
3421,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-65.jpg,0
3422,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-66.jpg,0
3423,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-67.jpg,0
3424,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-68.jpg,0
3425,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-69.jpg,0
3426,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-7.jpg,0
3427,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-70.jpg,0
3428,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-71.jpg,0
3429,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-72.jpg,0
3430,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-73.jpg,0
3431,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-74.jpg,0
3432,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-75.jpg,0
3433,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-76.jpg,0
3434,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-77.jpg,0
3435,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-78.jpg,0
3436,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-79.jpg,0
3437,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-8.jpg,0
3438,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-80.jpg,0
3439,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_48-9.jpg,0
3440,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-1.jpg,0
3441,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-10.jpg,0
3442,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-11.jpg,0
3443,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-12.jpg,0
3444,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-13.jpg,0
3445,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-14.jpg,0
3446,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-15.jpg,0
3447,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-16.jpg,0
3448,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-17.jpg,0
3449,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-18.jpg,0
3450,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-19.jpg,0
3451,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-2.jpg,0
3452,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-20.jpg,0
3453,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-21.jpg,0
3454,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-22.jpg,0
3455,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-23.jpg,0
3456,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-24.jpg,0
3457,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-25.jpg,0
3458,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-26.jpg,0
3459,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-27.jpg,0
3460,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-28.jpg,0
3461,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-29.jpg,0
3462,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-3.jpg,0
3463,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-30.jpg,0
3464,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-31.jpg,0
3465,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-32.jpg,0
3466,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-33.jpg,0
3467,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-34.jpg,0
3468,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-35.jpg,0
3469,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-36.jpg,0
3470,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-37.jpg,0
3471,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-38.jpg,0
3472,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-39.jpg,0
3473,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-4.jpg,0
3474,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-40.jpg,0
3475,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-41.jpg,0
3476,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-42.jpg,0
3477,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-43.jpg,0
3478,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-44.jpg,0
3479,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-45.jpg,0
3480,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-46.jpg,0
3481,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-47.jpg,0
3482,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-48.jpg,0
3483,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-49.jpg,0
3484,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-5.jpg,0
3485,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-50.jpg,0
3486,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-51.jpg,0
3487,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-52.jpg,0
3488,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-53.jpg,0
3489,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-54.jpg,0
3490,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-55.jpg,0
3491,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-56.jpg,0
3492,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-57.jpg,0
3493,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-58.jpg,0
3494,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-59.jpg,0
3495,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-6.jpg,0
3496,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-60.jpg,0
3497,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-61.jpg,0
3498,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-62.jpg,0
3499,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-63.jpg,0
3500,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-64.jpg,0
3501,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-65.jpg,0
3502,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-66.jpg,0
3503,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-67.jpg,0
3504,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-68.jpg,0
3505,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-69.jpg,0
3506,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-7.jpg,0
3507,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-70.jpg,0
3508,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-71.jpg,0
3509,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-72.jpg,0
3510,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-73.jpg,0
3511,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-74.jpg,0
3512,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-75.jpg,0
3513,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-76.jpg,0
3514,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-77.jpg,0
3515,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-78.jpg,0
3516,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-79.jpg,0
3517,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-8.jpg,0
3518,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-80.jpg,0
3519,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_49-9.jpg,0
3520,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-1.jpg,0
3521,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-10.jpg,0
3522,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-11.jpg,0
3523,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-12.jpg,0
3524,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-13.jpg,0
3525,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-14.jpg,0
3526,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-15.jpg,0
3527,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-16.jpg,0
3528,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-17.jpg,0
3529,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-18.jpg,0
3530,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-19.jpg,0
3531,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-2.jpg,0
3532,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-20.jpg,0
3533,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-21.jpg,0
3534,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-22.jpg,0
3535,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-23.jpg,0
3536,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-24.jpg,0
3537,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-25.jpg,0
3538,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-26.jpg,0
3539,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-27.jpg,0
3540,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-28.jpg,0
3541,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-29.jpg,0
3542,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-3.jpg,0
3543,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-30.jpg,0
3544,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-31.jpg,0
3545,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-32.jpg,0
3546,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-33.jpg,0
3547,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-34.jpg,0
3548,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-35.jpg,0
3549,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-36.jpg,0
3550,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-37.jpg,0
3551,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-38.jpg,0
3552,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-39.jpg,0
3553,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-4.jpg,0
3554,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-40.jpg,0
3555,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-41.jpg,0
3556,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-42.jpg,0
3557,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-43.jpg,0
3558,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-44.jpg,0
3559,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-45.jpg,0
3560,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-46.jpg,0
3561,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-47.jpg,0
3562,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-48.jpg,0
3563,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-49.jpg,0
3564,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-5.jpg,0
3565,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-50.jpg,0
3566,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-51.jpg,0
3567,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-52.jpg,0
3568,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-53.jpg,0
3569,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-54.jpg,0
3570,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-55.jpg,0
3571,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-56.jpg,0
3572,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-57.jpg,0
3573,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-58.jpg,0
3574,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-59.jpg,0
3575,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-6.jpg,0
3576,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-60.jpg,0
3577,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-61.jpg,0
3578,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-62.jpg,0
3579,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-63.jpg,0
3580,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-64.jpg,0
3581,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-65.jpg,0
3582,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-66.jpg,0
3583,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-67.jpg,0
3584,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-68.jpg,0
3585,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-69.jpg,0
3586,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-7.jpg,0
3587,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-70.jpg,0
3588,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-71.jpg,0
3589,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-72.jpg,0
3590,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-73.jpg,0
3591,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-74.jpg,0
3592,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-75.jpg,0
3593,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-76.jpg,0
3594,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-77.jpg,0
3595,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-78.jpg,0
3596,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-79.jpg,0
3597,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-8.jpg,0
3598,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-80.jpg,0
3599,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_5-9.jpg,0
3600,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-1.jpg,0
3601,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-10.jpg,0
3602,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-11.jpg,0
3603,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-12.jpg,0
3604,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-13.jpg,0
3605,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-14.jpg,0
3606,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-15.jpg,0
3607,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-16.jpg,0
3608,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-17.jpg,0
3609,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-18.jpg,0
3610,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-19.jpg,0
3611,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-2.jpg,0
3612,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-20.jpg,0
3613,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-21.jpg,0
3614,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-22.jpg,0
3615,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-23.jpg,0
3616,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-24.jpg,0
3617,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-25.jpg,0
3618,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-26.jpg,0
3619,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-27.jpg,0
3620,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-28.jpg,0
3621,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-29.jpg,0
3622,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-3.jpg,0
3623,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-30.jpg,0
3624,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-31.jpg,0
3625,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-32.jpg,0
3626,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-33.jpg,0
3627,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-34.jpg,0
3628,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-35.jpg,0
3629,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-36.jpg,0
3630,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-37.jpg,0
3631,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-38.jpg,0
3632,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-39.jpg,0
3633,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-4.jpg,0
3634,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-40.jpg,0
3635,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-41.jpg,0
3636,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-42.jpg,0
3637,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-43.jpg,0
3638,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-44.jpg,0
3639,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-45.jpg,0
3640,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-46.jpg,0
3641,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-47.jpg,0
3642,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-48.jpg,0
3643,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-49.jpg,0
3644,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-5.jpg,0
3645,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-50.jpg,0
3646,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-51.jpg,0
3647,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-52.jpg,0
3648,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-53.jpg,0
3649,/home/irene/ISEF-Project-2023/Data/Alta Murgia/1_50-54.jpg,0
